Year,Month,Company,Standard_Company,Category,Segment,Sub-Segment,1,2,3
2024,October,Force Motors Ltd (Minidor),Force Motors (Minidor),Three Wheelers,Passenger Carrier,A2,0.0,0.0,0.0
2024,October,Total A2,Total A2,Three Wheelers,Passenger Carrier,A2,832.0,706.0,0.0
2024,October,Total Passenger Carriers,Total Passenger Carriers,Three Wheelers,Passenger Carrier,A2,90036.0,62531.0,26108.0
2024,October,E-Rickshaw,E-Rickshaw,Three Wheelers,Passenger Carrier,A2,,,
2024,October,Atul Auto Ltd (Atul Elite),Atul Auto (Atul Elite),Three Wheelers,Passenger Carrier,A2,562.0,573.0,0.0
2024,October,Continental Engines Pvt Ltd (Baxy E Rath),Continental Engines Pvt (Baxy E Rath),Three Wheelers,Passenger Carrier,A2,416.0,403.0,0.0
2024,October,"Mahindra & Mahindra Ltd (e-Alfa Mini,Treo Yaari)","Mahindra & Mahindra (E-Alfa Mini,Treo Yaari)",Three Wheelers,Passenger Carrier,A2,1202.0,1109.0,17.0
2024,October,Total E-Rickshaw,Total E-Rickshaw,Three Wheelers,Passenger Carrier,A2,2180.0,2085.0,17.0
2024,October,"Atul Auto Ltd (Atul Energie,Atul Gem,Atul Gemini,Atul Samart Aqua,Atul Shakti,Gemi Cargo)","Atul Auto (Atul Energie,Atul Gem,Atul Gemini,Atul Samart Aqua,Atul Shakti,Gemi Cargo)",Three Wheelers,Goods Carrier,B1,1105.0,1309.0,35.0
2024,October,Bajaj Auto Ltd (Maxima),Bajaj Auto (Maxima),Three Wheelers,Goods Carrier,B1,5408.0,5871.0,608.0
2024,October,"Continental Engines Pvt Ltd (Baxy Cargo,Baxy Cargo Super King EV)","Continental Engines Pvt (Baxy Cargo,Baxy Cargo Super King Ev)",Three Wheelers,Goods Carrier,B1,196.0,190.0,0.0
2024,October,"Mahindra & Mahindra Ltd (Alfa,Treo,Zor Grand)","Mahindra & Mahindra (Alfa,Treo,Zor Grand)",Three Wheelers,Goods Carrier,B1,1166.0,1162.0,0.0
2024,October,Piaggio Vehicles Pvt Ltd (Ape Xtra),Piaggio Vehicles Pvt (Ape Xtra),Three Wheelers,Goods Carrier,B1,2682.0,2977.0,30.0
2024,October,TVS Motor Company Ltd (TVS King Kargo),Tvs Motor Company (Tvs King Kargo),Three Wheelers,Goods Carrier,B1,38.0,30.0,0.0
2024,October,Total Goods Carrier,Total Goods Carrier,Three Wheelers,Goods Carrier,B1,10595.0,11539.0,673.0
2024,October,E-Cart,E-Cart,Three Wheelers,Goods Carrier,B1,,,
2024,October,Atul Auto Ltd (Atul Elite Cargo),Atul Auto (Atul Elite Cargo),Three Wheelers,Goods Carrier,B1,280.0,258.0,0.0
2024,October,Continental Engines Pvt Ltd (Baxy E Cart),Continental Engines Pvt (Baxy E Cart),Three Wheelers,Goods Carrier,B1,208.0,219.0,0.0
2024,October,Mahindra & Mahindra Ltd (e-Alfa Cargo),Mahindra & Mahindra (E-Alfa Cargo),Three Wheelers,Goods Carrier,B1,118.0,138.0,0.0
2024,October,Total E-Cart,Total E-Cart,Three Wheelers,Goods Carrier,B1,606.0,615.0,0.0
2024,October,Total Three Wheelers,Total Three Wheelers,Three Wheelers,Goods Carrier,B1,103417.0,76770.0,26798.0
2024,October,Piaggio Vehicles Pvt Ltd (SXR 50),Piaggio Vehicles Pvt (Sxr 50),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A1,0.0,0.0,0.0
2024,October,Total A1,Total A1,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A1,0.0,0.0,0.0
2024,October,TVS Motor Company Ltd (Pep +),Tvs Motor Company (Pep +),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A2,0.0,0.0,0.0
2024,October,Total A2,Total A2,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A2,0.0,0.0,0.0
2024,October,"Hero MotoCorp Ltd (Hero Destni 125,Maestro,Pleasure,Xoom)","Hero Motocorp (Hero Destni 125,Maestro,Pleasure,Xoom)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,41767.0,33051.0,1483.0
2024,October,"Honda Motorcycle & Scooter India Pvt Ltd (Activa,Aviator,Dio,Grazia,Navi)","Honda Motorcycle & Scooter India Pvt (Activa,Aviator,Dio,Grazia,Navi)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,296374.0,299985.0,27903.0
2024,October,"India Yamaha Motor Pvt Ltd (Alpha,Fascino,Ray)","India Yamaha Motor Pvt (Alpha,Fascino,Ray)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,35122.0,29780.0,5622.0
2024,October,"Piaggio Vehicles Pvt Ltd (Aprilia,Vespa)","Piaggio Vehicles Pvt (Aprilia,Vespa)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,2391.0,2685.0,186.0
2024,October,"Suzuki Motorcycle India Pvt Ltd (Access,Avenis,Burgman)","Suzuki Motorcycle India Pvt (Access,Avenis,Burgman)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,95593.0,102484.0,2166.0
2024,October,"TVS Motor Company Ltd (Jupiter,Ntorq,Wego,Zest)","Tvs Motor Company (Jupiter,Ntorq,Wego,Zest)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,158085.0,159227.0,4904.0
2024,October,Total A3,Total A3,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,629332.0,627212.0,42264.0
2024,October,"Piaggio Vehicles Pvt Ltd (Aprilia,Vespa)","Piaggio Vehicles Pvt (Aprilia,Vespa)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A4,468.0,90.0,375.0
2024,October,Total A4,Total A4,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A4,468.0,90.0,375.0
2024,October,India Yamaha Motor Pvt Ltd (Aerox),India Yamaha Motor Pvt (Aerox),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A5,2878.0,2826.0,66.0
2024,October,Piaggio Vehicles Pvt Ltd (Aprilia),Piaggio Vehicles Pvt (Aprilia),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A5,493.0,338.0,303.0
2024,October,Total A5,Total A5,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A5,3371.0,3164.0,369.0
2024,October,Bajaj Auto Ltd (Yulu Ver 3.0x),Bajaj Auto (Yulu Ver 3.0X),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE1,10.0,0.0,0.0
2024,October,Chetak Technology Ltd (Yulu Ver 3.0x),Chetak Technology (Yulu Ver 3.0X),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE1,0.0,0.0,0.0
2024,October,"Okinawa Autotech Pvt. Ltd (Dual,Dual-100,Lite,R-30)","Okinawa Autotech Pvt. (Dual,Dual-100,Lite,R-30)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE1,1240.0,1294.0,0.0
2024,October,Total AE1,Total Ae1,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE1,1250.0,1294.0,0.0
2024,October,"Ather Energy Pvt. Ltd (450 Apex,450S,450X,Rizta)","Ather Energy Pvt. (450 Apex,450S,450X,Rizta)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,19475.0,20133.0,176.0
2024,October,Bajaj Auto Ltd (Chetak),Bajaj Auto (Chetak),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,29284.0,30644.0,0.0
2024,October,Chetak Technology Ltd (Chetak),Chetak Technology (Chetak),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,0.0,0.0,0.0
2024,October,Hero MotoCorp Ltd (Vida),Hero Motocorp (Vida),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,6783.0,8750.0,0.0
2024,October,"Okinawa Autotech Pvt. Ltd (I Praise,Okhi 90,Praise Pro,Ridge 100,Ridge+)","Okinawa Autotech Pvt. (I Praise,Okhi 90,Praise Pro,Ridge 100,Ridge+)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,843.0,786.0,0.0
2024,October,"TVS Motor Company Ltd (BMW EV,TVS iQube Electric)","Tvs Motor Company (Bmw Ev,Tvs Iqube Electric)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,28001.0,29127.0,181.0
2024,October,Total AE2,Total Ae2,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,84386.0,89440.0,357.0
2024,October,Total Scooters,Total Scooters,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,718807.0,721200.0,43365.0
2024,October,India Kawasaki Motors Pvt Ltd (KX65),India Kawasaki Motors Pvt (Kx65),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B1,0.0,1.0,0.0
2024,October,Total B1,Total B1,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B1,0.0,1.0,0.0
2024,October,"Bajaj Auto Ltd (Boxer,CT,Discover,Platina)","Bajaj Auto (Boxer,Ct,Discover,Platina)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,143114.0,70192.0,67152.0
2024,October,"Hero MotoCorp Ltd (HF Dawn,HF Deluxe,Passion,Splendor)","Hero Motocorp (Hf Dawn,Hf Deluxe,Passion,Splendor)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,510753.0,512762.0,7102.0
2024,October,"Honda Motorcycle & Scooter India Pvt Ltd (CB Twister,Dream,Livo,Shine)","Honda Motorcycle & Scooter India Pvt (Cb Twister,Dream,Livo,Shine)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,47716.0,50102.0,4710.0
2024,October,India Kawasaki Motors Pvt Ltd (KX85),India Kawasaki Motors Pvt (Kx85),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,0.0,1.0,0.0
2024,October,"India Yamaha Motor Pvt Ltd (Crux,Saluto RX)","India Yamaha Motor Pvt (Crux,Saluto Rx)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,6150.0,0.0,3364.0
2024,October,"TVS Motor Company Ltd (Radeon,Sport,Star City)","Tvs Motor Company (Radeon,Sport,Star City)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,71901.0,43677.0,30258.0
2024,October,Total B2,Total B2,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,779634.0,676734.0,112586.0
2024,October,"Bajaj Auto Ltd (Boxer,CT,Discover,Dominar,Freedom,Husqvarna,KTM,Platina,Pulsar)","Bajaj Auto (Boxer,Ct,Discover,Dominar,Freedom,Husqvarna,Ktm,Platina,Pulsar)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,137314.0,98671.0,37661.0
2024,October,"Hero MotoCorp Ltd (Glamour,Splendor,Xtreme 125R)","Hero Motocorp (Glamour,Splendor,Xtreme 125R)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,99440.0,95203.0,1931.0
2024,October,"Honda Motorcycle & Scooter India Pvt Ltd (CB Shine,Shine)","Honda Motorcycle & Scooter India Pvt (Cb Shine,Shine)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,152636.0,158471.0,3068.0
2024,October,India Kawasaki Motors Pvt Ltd (KX112),India Kawasaki Motors Pvt (Kx112),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,0.0,0.0,0.0
2024,October,India Yamaha Motor Pvt Ltd (Saluto),India Yamaha Motor Pvt (Saluto),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,830.0,0.0,1744.0
2024,October,Suzuki Motorcycle India Pvt Ltd (Hayate),Suzuki Motorcycle India Pvt (Hayate),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,348.0,0.0,264.0
2024,October,"TVS Motor Company Ltd (Raider,Star City 125,Victor)","Tvs Motor Company (Raider,Star City 125,Victor)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,86619.0,51153.0,41770.0
2024,October,Total B3,Total B3,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,477187.0,403498.0,86438.0
2024,October,"Bajaj Auto Ltd (Boxer,CT 150,Pulsar)","Bajaj Auto (Boxer,Ct 150,Pulsar)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,42874.0,21438.0,21430.0
2024,October,"Hero MotoCorp Ltd (Hunk,Xtreme)","Hero Motocorp (Hunk,Xtreme)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,10868.0,0.0,8658.0
2024,October,Honda Motorcycle & Scooter India Pvt Ltd (CB Unicorn 150),Honda Motorcycle & Scooter India Pvt (Cb Unicorn 150),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,29054.0,31768.0,1152.0
2024,October,India Kawasaki Motors Pvt Ltd (KLX 140),India Kawasaki Motors Pvt (Klx 140),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,0.0,0.0,0.0
2024,October,"India Yamaha Motor Pvt Ltd (FZ,SZ)","India Yamaha Motor Pvt (Fz,Sz)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,28435.0,17874.0,13760.0
2024,October,Total B4,Total B4,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,111231.0,71080.0,45000.0
2024,October,"Bajaj Auto Ltd (Avenger,Husqvarna,KTM,Pulsar)","Bajaj Auto (Avenger,Husqvarna,Ktm,Pulsar)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,42422.0,20287.0,19607.0
2024,October,"Hero MotoCorp Ltd (Xpulse 200,Xtreme.)","Hero Motocorp (Xpulse 200,Xtreme.)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,4294.0,4290.0,3406.0
2024,October,"Honda Motorcycle & Scooter India Pvt Ltd (CB 200X,CB Hornet 160R,CB Unicorn 160,Hornet 2.0,SP 160,X Blade)","Honda Motorcycle & Scooter India Pvt (Cb 200X,Cb Hornet 160R,Cb Unicorn 160,Hornet 2.0,Sp 160,X Blade)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,14818.0,7520.0,7062.0
2024,October,India Kawasaki Motors Pvt Ltd (W175),India Kawasaki Motors Pvt (W175),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,261.0,61.0,0.0
2024,October,"India Yamaha Motor Pvt Ltd (MT 15,R15)","India Yamaha Motor Pvt (Mt 15,R15)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,27182.0,24854.0,1846.0
2024,October,"Suzuki Motorcycle India Pvt Ltd (Gixxer,Intruder)","Suzuki Motorcycle India Pvt (Gixxer,Intruder)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,10874.0,1814.0,9543.0
2024,October,TVS Motor Company Ltd (Apache),Tvs Motor Company (Apache),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,45389.0,50097.0,7633.0
2024,October,Total B5,Total B5,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,145240.0,108923.0,49097.0
2024,October,"Bajaj Auto Ltd (Avenger,Dominar,Husqvarna,KTM,Pulsar)","Bajaj Auto (Avenger,Dominar,Husqvarna,Ktm,Pulsar)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,13928.0,8298.0,4990.0
2024,October,Hero MotoCorp Ltd (Karizma),Hero Motocorp (Karizma),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,15.0,7.0,0.0
2024,October,"India Kawasaki Motors Pvt Ltd (KLX230R S,KX 250 )","India Kawasaki Motors Pvt (Klx230R S,Kx 250 )",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,0.0,0.0,0.0
2024,October,India Yamaha Motor Pvt Ltd (FZ25),India Yamaha Motor Pvt (Fz25),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,616.0,0.0,576.0
2024,October,"Suzuki Motorcycle India Pvt Ltd (Gixxer 250,V-Strom SX)","Suzuki Motorcycle India Pvt (Gixxer 250,V-Strom Sx)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,3470.0,621.0,3142.0
2024,October,TVS Motor Company Ltd (Ronin),Tvs Motor Company (Ronin),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,4053.0,4163.0,296.0
2024,October,Total B6,Total B6,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,22082.0,13089.0,9004.0
2024,October,"Honda Motorcycle & Scooter India Pvt Ltd (CB 300N,CB 350,CB300F,CB300R,H’Ness,MC 300N)","Honda Motorcycle & Scooter India Pvt (Cb 300N,Cb 350,Cb300F,Cb300R,H’Ness,Mc 300N)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,5525.0,5120.0,696.0
2024,October,"India Kawasaki Motors Pvt Ltd (KLX300R,Ninja300)","India Kawasaki Motors Pvt (Klx300R,Ninja300)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,51.0,64.0,0.0
2024,October,India Yamaha Motor Pvt Ltd (R3),India Yamaha Motor Pvt (R3),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,0.0,15.0,0.0
2024,October,"Royal-Enfield (Unit of Eicher Motors) (Bullet 350,Bullet Electra,Classic 350,Hunter 350,Meteor 350)","Royal-Enfield (Unit Of Eicher Motors) (Bullet 350,Bullet Electra,Classic 350,Hunter 350,Meteor 350)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,71246.0,93274.0,3563.0
2024,October,"TVS Motor Company Ltd (BMW,RR 310)","Tvs Motor Company (Bmw,Rr 310)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,1995.0,665.0,1110.0
2024,October,Total B7,Total B7,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,78817.0,99138.0,5369.0
2024,October,"Bajaj Auto Ltd (Dominar,Husqvarna,KTM,Pulsar,Triumph)","Bajaj Auto (Dominar,Husqvarna,Ktm,Pulsar,Triumph)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,14974.0,6379.0,7623.0
2024,October,"Hero MotoCorp Ltd (HD X440,Mavrick 440)","Hero Motocorp (Hd X440,Mavrick 440)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,0.0,2396.0,7.0
2024,October,Honda Motorcycle & Scooter India Pvt Ltd (CB 500),Honda Motorcycle & Scooter India Pvt (Cb 500),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,135.0,133.0,0.0
2024,October,"India Kawasaki Motors Pvt Ltd (Eliminator,KLX450R,KX450,Ninja 400,Ninja 500,Ninja ZX-4R)","India Kawasaki Motors Pvt (Eliminator,Klx450R,Kx450,Ninja 400,Ninja 500,Ninja Zx-4R)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,0.0,28.0,0.0
2024,October,Piaggio Vehicles Pvt Ltd (RS),Piaggio Vehicles Pvt (Rs),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,448.0,351.0,210.0
2024,October,"Royal-Enfield (Unit of Eicher Motors) (Guerrilla 450,Himalayan)","Royal-Enfield (Unit Of Eicher Motors) (Guerrilla 450,Himalayan)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,5442.0,3783.0,3412.0
2024,October,Total B8,Total B8,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,20999.0,13070.0,11252.0
2024,October,"Honda Motorcycle & Scooter India Pvt Ltd (XL 750,XL750)","Honda Motorcycle & Scooter India Pvt (Xl 750,Xl750)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,18.0,18.0,0.0
2024,October,"India Kawasaki Motors Pvt Ltd (Ninja650,Versys 650,Vulcan S,Z650,Z650RS,ZX-6R)","India Kawasaki Motors Pvt (Ninja650,Versys 650,Vulcan S,Z650,Z650Rs,Zx-6R)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,165.0,113.0,0.0
2024,October,"Piaggio Vehicles Pvt Ltd (Aprilia RS660,Tuareg,Tuono)","Piaggio Vehicles Pvt (Aprilia Rs660,Tuareg,Tuono)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,0.0,3.0,0.0
2024,October,"Royal-Enfield (Unit of Eicher Motors) (650 Twin,Shotgun,Super Meteor)","Royal-Enfield (Unit Of Eicher Motors) (650 Twin,Shotgun,Super Meteor)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,5837.0,4829.0,1713.0
2024,October,"Suzuki Motorcycle India Pvt Ltd (DL800DE,GSX-8R)","Suzuki Motorcycle India Pvt (Dl800De,Gsx-8R)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,11.0,16.0,0.0
2024,October,"Triumph Motorcycles India Pvt Ltd (Daytona 660,Street Triple,Tiger 660,Trident)","Triumph Motorcycles India Pvt (Daytona 660,Street Triple,Tiger 660,Trident)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,30.0,34.0,0.0
2024,October,Total B9,Total B9,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,6061.0,5007.0,1713.0
2024,October,"India Kawasaki Motors Pvt Ltd (Ninja H2 SX,Ninja H2 SX SE,Ninja ZX-10R,Z900,Z900RS,ZH2)","India Kawasaki Motors Pvt (Ninja H2 Sx,Ninja H2 Sx Se,Ninja Zx-10R,Z900,Z900Rs,Zh2)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B10,4.0,88.0,0.0
2024,October,Piaggio Vehicles Pvt Ltd (Moto Guzzi),Piaggio Vehicles Pvt (Moto Guzzi),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B10,0.0,0.0,0.0
2024,October,Suzuki Motorcycle India Pvt Ltd (Katana),Suzuki Motorcycle India Pvt (Katana),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B10,0.0,5.0,0.0
2024,October,"Triumph Motorcycles India Pvt Ltd (Boneville T100,Speed Twin,Street Scrambler,Tiger 900)","Triumph Motorcycles India Pvt (Boneville T100,Speed Twin,Street Scrambler,Tiger 900)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B10,0.0,19.0,0.0
2024,October,Total B10,Total B10,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B10,4.0,112.0,0.0
2024,October,"Hero MotoCorp Ltd (Nightster,Pan America,Sportster S)","Hero Motocorp (Nightster,Pan America,Sportster S)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,0.0,11.0,0.0
2024,October,"India Kawasaki Motors Pvt Ltd (Ninja1000,Versys 1000)","India Kawasaki Motors Pvt (Ninja1000,Versys 1000)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,0.0,0.0,0.0
2024,October,Piaggio Vehicles Pvt Ltd (RSV4 Factory),Piaggio Vehicles Pvt (Rsv4 Factory),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,0.0,1.0,0.0
2024,October,Suzuki Motorcycle India Pvt Ltd (Hayabusa),Suzuki Motorcycle India Pvt (Hayabusa),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,0.0,0.0,0.0
2024,October,"Triumph Motorcycles India Pvt Ltd (Boneville Bobber,Boneville Speedmaster,Boneville T120,Scrambler 1200,Speed Triple,Speed Twin,Tiger 1200)","Triumph Motorcycles India Pvt (Boneville Bobber,Boneville Speedmaster,Boneville T120,Scrambler 1200,Speed Triple,Speed Twin,Tiger 1200)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,0.0,14.0,0.0
2024,October,Total B11,Total B11,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,0.0,24.0,0.0
2024,October,"Hero MotoCorp Ltd (Fat Bob,Fat Boy 107,Fat Boy 114,Heritage Classic,Road Glide,Roadking,Standard,Street Glide)","Hero Motocorp (Fat Bob,Fat Boy 107,Fat Boy 114,Heritage Classic,Road Glide,Roadking,Standard,Street Glide)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B12,0.0,14.0,0.0
